ontology_filename,search_query,result_type,title,url,snippet,relevance_score,match_type
s4ener,"""SAREF for Energy Flexibility"" ontology",other,SAREF for Energy Flexibility,https://saref.etsi.org/saref4ener/v2.1.1/,"Energy flexibility, which can be offered by (a combination of), for example, PV systems, EV chargers, batteries, and (hybrid) heat pumps, is the ability to alter the use of energy without a significant impact on the user's comfort.",1.0,exact_ontology
s4ener,"""SAREF for Energy Flexibility"" IoT Sensors/Actuators ontology",other,SAREF for Energy Flexibility,https://saref.etsi.org/saref4ener/v1.2.1/,"Figure 2: SAREF4ENER Flexibility Profiles. Demand Driven Profile. The s4ener:DemandDrivenProfile can be used for devices that can consume different types of energy resources such as electricity or natural gas, but that lack a way of buffering that energy.",1.0,exact_ontology
s4ener,"""https://saref.etsi.org/saref4ener""",other,saref4ener/Average,https://saref.etsi.org/saref4ener/Average,Definition in SAREF4ENER v2.1.1 ontology document. s4ener:Average — Average. canonical IRI.,0.8750000000000001,exact_ontology
s4ener,"""https://saref.etsi.org/saref4ener""",other,SAREF4ENER: an extension of SAREF for the energy domain created in collaboration with Energy@Home and EEBus associations,https://saref.etsi.org/saref4ener/v1.1.2/,ETSI Technical Specification,0.8650000000000001,exact_ontology
s4ener,"""SAREF for Energy Flexibility"" ontology",paper,Extending the SAREF4ENER Ontology with Flexibility Based on FlexOffers,https://arxiv.org/html/2504.03595,"However, the current industry standard ontology for integrating smart devices for energy purposes, SAREF for Energy Flexibility (SAREF4ENER), only has limited support for flexibility and thus cannot support important use cases. In this paper, we propose an extension of ...",0.775,exact_ontology
s4ener,"""SAREF for Energy Flexibility"" IoT Sensors/Actuators ontology",paper,(PDF) Extending the SAREF4ENER Ontology with Flexibility ...,https://www.researchgate.net/publication/390545740_Extending_the_SAREF4ENER_Ontology_with_Flexibility_Based_on_FlexOffers,"Apr 4, 2025 · This novel ontology module can accurately describe flexibility for advanced devices such as electric vehicles, batteries, and heat pumps.",0.7730769230769231,exact_ontology
s4ener,"""SAREF for Energy Flexibility"" IoT Sensors/Actuators ontology",paper,[2504.03595v1] Extending the SAREF4ENER Ontology with ...(PDF) Extending the SAREF4ENER Ontology with Flexibility ...[PDF] Extending the SAREF4ENER Ontology with Flexibility ...Online Browsing Platform (OBP) - ISOSAREF: the Smart Applications REFerence ontology,https://arxiv.org/abs/2504.03595v1,"Apr 4, 2025 · This novel ontology module can accurately describe flexibility for advanced devices such as electric vehicles, batteries, and heat pumps. It can also capture the inherent uncertainty associated with many flexible load types.",0.7630434782608696,exact_ontology
s4ener,"""https://saref.etsi.org/saref4ener""",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/s4ener,https://saref.etsi.org/saref4ener/. Description. This is the extension of SAREF for the EEBus and Energy@Home project.,0.75,exact_ontology
s4envi,"""SAREF4ENVI: an extension of SAREF for the Environment domain"" ontology",other,SAREF4ENVI: an extension of SAREF for the Environment domain,https://saref.etsi.org/saref4envi/,"Extension of SAREF for the environment domain (light polution). Enhances SAREF with environmental and light pollution concepts. Introduces classes for photometers, light properties, measurement interfaces, and communication protocols. Built per ETSI TS?103?410?2 with expert input from the STARS4ALL project.",1.0,exact_ontology
s4envi,"""SAREF4ENVI: an extension of SAREF for the Environment domain"" ontology",other,SAREF4ENVI: an extension of SAREF for the Environment domain,https://saref.etsi.org/saref4envi/v2.1.1/,"As all the SAREF ontologies, SAREF4ENVI is a dynamic semantic model that is meant to evolve over time.Diagrams are to be interpreted using the Chowlk notation [3], clause 9.7.2. Figure 1 provides a symbol legend for SAREF4ENVI diagrams.",1.0,exact_ontology
s4envi,"""SAREF4ENVI: an extension of SAREF for the Environment domain"" IoT Sensors/Actuators ontology",other,SAREF extension for environment - ETSISAREF4ENVI | Summary | AgroPortalETSI - SAREF PortalETSI releases three new SAREF ontology specifications for ...The SAREF Pipeline and Portal—An Ontology Verification ...The ETSI SAREF Ontology for Smart Applications: A Long Path ...,https://saref.etsi.org/saref4envi/v1.1.2/,"The present document is the technical specification of SAREF4ENVI, an extension of SAREF for the environment domain. The extension was created in collaboration with domain experts in the field of light pollution currently working in the STARS4ALL European H2020 project (http://www.stars4all.eu/index.php/lpi/). The STARS4ALL project is composed by p ...",0.8838709677419355,exact_ontology
s4envi,"""SAREF4ENVI: an extension of SAREF for the Environment domain"" ontology",other,SAREF4ENVI | Summary | AgroPortal,https://agroportal.eu/ontologies/SAREF4ENVI,SAREF4ENVI: an extension of SAREF for the environment domain (SAREF4ENVI).SAREF4ENVI focuses on extending SAREF for photometers to solve the lack of interoperability between sensors that can measure and share information about light pollution.,0.7625,exact_ontology
s4envi,"""https://saref.etsi.org/saref4envi""",other,SAREF4ENVI: extension for the Environment domain | StandICT.eu,https://standict.eu/standards-repository/saref4envi-extension-environment-domain,"SAREF4ENVI has two main aims: on the one hand, to be the basis for enabling the use of SAREF in the environment domain and, on the other hand, to exemplify how to enable ...",0.7625,exact_ontology
s4envi,"""https://saref.etsi.org/saref4envi""",other,BioportalWebUi,https://agroportal.eu/metadata_export/index?ontology=SAREF4ENVI,saref4e See more ... Preferred namespace URI.search?ontologies=SAREF4ENVI&require_exact_match=true&q=.,0.75,exact_ontology
s4envi,"""https://saref.etsi.org/saref4envi""",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/s4envi,"Description. This ontology extends the SAREF ontology for the environment domain, specifically for the light pollution domain, including concepts like photometers, light, etc. @en.",0.75,exact_ontology
s4grid,"""SAREF4GRID: an extension of SAREF for the Smart Grid domain"" ontology",other,SAREF4GRID: an extension of SAREF for the Smart Grid domain,https://saref.etsi.org/saref4grid/,"Estension of SAREF for the Smart Grid. Models smart grid entities such as meters, network interfaces, activity calendars, firmware, schedules, breaker states, and actions. Designed for grid management, demand control, and remote meter interaction under ETSI TS?103?410?12",1.0,exact_ontology
s4grid,"""SAREF4GRID: an extension of SAREF for the Smart Grid domain"" ontology",other,SAREF4GRID: an extension of SAREF for the Smart Grid domain,https://saref.etsi.org/saref4grid/v2.1.1/,"SAREF4GRID is an OWL ontology that extends SAREF and reuses two other ontologies. SAREF4GRID includes 56 classes (41 defined in SAREF4GRID and 15 reused from the SAREF and oneM2M), 50 object properties ...",1.0,exact_ontology
s4grid,"""SAREF4GRID: an extension of SAREF for the Smart Grid domain"" ontology",other,SAREF4GRID: an extension of SAREF for the Smart Grid domain,https://bioregistry.io/registry/saref.grid,This ontology extends the SAREF ontology for the smart grid domain.,0.9863636363636364,exact_ontology
s4grid,"""https://saref.etsi.org/saref4grid""",other,saref.etsi.org/saref4grid/v2.1.1/saref4grid.n3,https://saref.etsi.org/saref4grid/v2.1.1/saref4grid.n3,"title ""SAREF4GRID: an extension of SAREF for the Smart Grid domain""@en ; vann:preferredNamespacePrefix ""s4grid"" ; vann:preferredNamespaceUri ""https ...",0.925,exact_ontology
s4grid,"""SAREF4GRID: an extension of SAREF for the Smart Grid domain"" IoT Sensors/Actuators ontology",other,SAREF extension for smart grid,https://saref.etsi.org/saref4grid/v1.1.1/,SAREF4GRID is an OWL ontology that extends SAREF and reuses two other ontologies.,0.9035714285714287,exact_ontology
s4inma,"""SAREF4INMA: an extension of SAREF for the industry and manufacturing domain"" ontology",other,SAREF4INMA: an extension of SAREF for the industry and manufacturing domain,https://saref.etsi.org/saref4inma/,"Estension of SAREF for the industry and manufacturing domain. Models industry and manufacturing domain aspects within SAREF. Defines categories for production equipment, materials, deployments, and processes. Supports traceability of factory items and aligns with RAMI?4.0 standards, as specified in ETSI TS?103?410?5.",1.0,exact_ontology
s4inma,"""SAREF4INMA: an extension of SAREF for the industry and manufacturing domain"" ontology",other,Bioregistry - SAREF4INMA: an extension of SAREF for the industry and manufacturing domain,https://bioregistry.io/registry/saref.industry,"SAREF4INMA focuses on extending SAREF for the industry and manufacturing domain to solve the lack of interoperability between various types of production equipment that produce items in a factory and, once outside the factory, between different organizations in the value chain ...",0.976923076923077,exact_ontology
s4inma,"""SAREF4INMA: an extension of SAREF for the industry and manufacturing domain"" ontology",other,an extension of SAREF for the industry and manufacturing domain,https://saref.etsi.org/saref4inma/v1.1.2/,"SAREF4INMA is an OWL-DL ontology that extends SAREF with 24 classes (in addition to a number of classes directly reused from the SAREF ontology and the SAREF4BLDG extension), 20 object properties ...",0.9750000000000001,exact_ontology
s4inma,"""https://saref.etsi.org/saref4inma""",other,saref.etsi.org/saref4inma/v2.1.1/saref4inma.ttl,https://saref.etsi.org/saref4inma/v2.1.1/saref4inma.ttl,"saref.etsi.org/saref4inma/hasIDValue s4inma:hasIDValue rdf:type owl:DatatypeProperty ; rdfs:range xsd:string ; rdfs:comment ""A relation to express the value of an indentifier as a string ...",0.925,exact_ontology
s4inma,"""https://saref.etsi.org/saref4inma""",other,Vapour Report,http://linkeddata.uriburner.com:8000/vapour?uri=https://saref.etsi.org/saref4inma/,Conclusions on the type of the resources. identifies a Web document bearing Turtle content.,0.8500000000000001,exact_ontology
s4inma,"""https://saref.etsi.org/saref4inma""",paper,SAREF4INMA: a SAREF extension for the,https://oa.upm.es/78277/1/SAREF4INMA.pdf,"As it is shown in this gure, SAREF4INMA also reuses terms from the SAREF ontology,20 such as 38.For the SAREF4INMA ontology the second option was selected, publish- 32.",0.7833333333333333,exact_ontology
s4inma,"""SAREF4INMA: an extension of SAREF for the industry and manufacturing domain"" ontology",documentation,Linked Open Vocabularies,https://lov.linkeddata.es/dataset/lov/vocabs/s4inma,SAREF4INMA: an extension of SAREF for the industry and manufacturing domain (s4inma). Metadata.were manufactured. SAREF4INMA is specified and published by ETSI in the TS 103 410-5 associated to this ontology file.,0.75,exact_ontology
s4lift,"""SAREF4WEAR: an extension of SAREF for the Smart Lifts domain"" ontology",other,SAREF4WEAR: an extension of SAREF for the Smart Lifts domain,https://saref.etsi.org/saref4lift/,"Estension of SAREF for the Smart Lift. Introduces concepts for elevators including systems, connections, alarms, sensors, and maintenance states. Represents lift domain scenarios based on industrial use cases, formalized in ETSI TS?103?410?11.",1.0,exact_ontology
